,index,observed,astoro,deviation,datetime
0,10440,21.1,21.3,-0.2,2011-03-11 14:30:00
1,10441,21.1,21.2,-0.1,2011-03-11 14:30:05
2,10442,21.1,21.3,-0.2,2011-03-11 14:30:10
3,10443,21.0,21.2,-0.2,2011-03-11 14:30:15
4,10444,20.9,21.2,-0.3,2011-03-11 14:30:20
5,10445,20.7,21.2,-0.5,2011-03-11 14:30:25
6,10446,20.7,21.2,-0.5,2011-03-11 14:30:30
7,10447,20.6,21.2,-0.6,2011-03-11 14:30:35
8,10448,20.5,21.2,-0.7,2011-03-11 14:30:40
9,10449,20.3,21.2,-0.9,2011-03-11 14:30:45
10,10450,20.1,21.1,-1.0,2011-03-11 14:30:50
11,10451,19.9,21.2,-1.3,2011-03-11 14:30:55
12,10452,19.7,21.2,-1.5,2011-03-11 14:31:00
13,10453,19.5,21.1,-1.6,2011-03-11 14:31:05
14,10454,19.3,21.1,-1.8,2011-03-11 14:31:10
15,10455,19.2,21.1,-1.9,2011-03-11 14:31:15
16,10456,18.9,21.1,-2.2,2011-03-11 14:31:20
17,10457,18.8,21.1,-2.3,2011-03-11 14:31:25
18,10458,18.5,21.1,-2.6,2011-03-11 14:31:30
19,10459,18.3,21.0,-2.7,2011-03-11 14:31:35
20,10460,18.2,21.0,-2.8,2011-03-11 14:31:40
21,10461,18.2,21.0,-2.8,2011-03-11 14:31:45
22,10462,18.3,21.0,-2.7,2011-03-11 14:31:50
23,10463,18.2,21.0,-2.8,2011-03-11 14:31:55
24,10464,18.2,21.0,-2.8,2011-03-11 14:32:00
25,10465,18.1,20.9,-2.8,2011-03-11 14:32:05
26,10466,18.1,20.9,-2.8,2011-03-11 14:32:10
27,10467,18.2,21.0,-2.8,2011-03-11 14:32:15
28,10468,18.2,20.9,-2.7,2011-03-11 14:32:20
29,10469,18.3,20.9,-2.6,2011-03-11 14:32:25
30,10470,18.4,20.9,-2.5,2011-03-11 14:32:30
31,10471,18.4,20.8,-2.4,2011-03-11 14:32:35
32,10472,18.5,20.9,-2.4,2011-03-11 14:32:40
33,10473,18.5,20.8,-2.3,2011-03-11 14:32:45
34,10474,18.6,20.9,-2.3,2011-03-11 14:32:50
35,10475,18.7,20.9,-2.2,2011-03-11 14:32:55
36,10476,18.7,20.8,-2.1,2011-03-11 14:33:00
37,10477,18.7,20.8,-2.1,2011-03-11 14:33:05
38,10478,18.7,20.8,-2.1,2011-03-11 14:33:10
39,10479,18.7,20.8,-2.1,2011-03-11 14:33:15
40,10480,18.7,20.8,-2.1,2011-03-11 14:33:20
41,10481,18.7,20.8,-2.1,2011-03-11 14:33:25
42,10482,18.8,20.8,-2.0,2011-03-11 14:33:30
43,10483,18.8,20.7,-1.9,2011-03-11 14:33:35
44,10484,18.8,20.7,-1.9,2011-03-11 14:33:40
45,10485,18.8,20.7,-1.9,2011-03-11 14:33:45
46,10486,18.8,20.6,-1.8,2011-03-11 14:33:50
47,10487,18.9,20.7,-1.8,2011-03-11 14:33:55
48,10488,18.9,20.7,-1.8,2011-03-11 14:34:00
49,10489,18.9,20.7,-1.8,2011-03-11 14:34:05
50,10490,18.9,20.7,-1.8,2011-03-11 14:34:10
51,10491,18.8,20.6,-1.8,2011-03-11 14:34:15
52,10492,18.8,20.6,-1.8,2011-03-11 14:34:20
53,10493,18.8,20.6,-1.8,2011-03-11 14:34:25
