20110310,000000,-16.39,-18.59,2.2
20110310,000005,-15.21,-18.58,3.37
20110310,000010,-12.87,-18.58,5.71
20110310,000015,-12.79,-18.57,5.78
20110310,000020,-13.85,-18.56,4.71
20110310,000025,-13.44,-18.55,5.11
20110310,000030,-12.5,-18.55,6.05
20110310,000035,-12.79,-18.54,5.75
20110310,000040,-13.31,-18.53,5.22
20110310,000045,-13.3,-18.52,5.22
20110310,000050,-13.57,-18.52,4.95
20110310,000055,-13.79,-18.51,4.72
20110310,000100,-12.93,-18.5,5.57
20110310,000105,-11.87,-18.49,6.62
20110310,000110,-12.15,-18.49,6.34
20110310,000115,-13.63,-18.48,4.85
20110310,000120,-15.16,-18.47,3.31
20110310,000125,-15.32,-18.46,3.14
20110310,000130,-13.62,-18.46,4.84
20110310,000135,-11.56,-18.45,6.89
20110310,000140,-11.22,-18.44,7.22
20110310,000145,-12.04,-18.43,6.39
20110310,000150,-11.71,-18.43,6.72
20110310,000155,-10.29,-18.42,8.13
20110310,000200,-10.59,-18.41,7.82
20110310,000205,-13.31,-18.4,5.09
20110310,000210,-16.03,-18.4,2.37
20110310,000215,-15.15,-18.39,3.24
20110310,000220,-12.59,-18.38,5.79
20110310,000225,-11.45,-18.37,6.92
20110310,000230,-11.58,-18.36,6.78
20110310,000235,-11.51,-18.36,6.85
20110310,000240,-11.72,-18.35,6.63
20110310,000245,-12.76,-18.34,5.58
20110310,000250,-13.47,-18.33,4.86
20110310,000255,-13.36,-18.33,4.97
20110310,000300,-13.11,-18.32,5.21
20110310,000305,-12.7,-18.31,5.61
20110310,000310,-12.09,-18.3,6.21
20110310,000315,-12.24,-18.29,6.05
20110310,000320,-12.77,-18.29,5.52
20110310,000325,-12.38,-18.28,5.9
20110310,000330,-11.53,-18.27,6.74
20110310,000335,-11.79,-18.26,6.47
20110310,000340,-12.92,-18.25,5.33
20110310,000345,-14.07,-18.25,4.18
20110310,000350,-15.17,-18.24,3.07
20110310,000355,-16.07,-18.23,2.16
20110310,000400,-15.96,-18.22,2.26
20110310,000405,-14.52,-18.21,3.69
20110310,000410,-12.6,-18.21,5.61
20110310,000415,-11.7,-18.2,6.5
20110310,000420,-12.22,-18.19,5.97
20110310,000425,-12.86,-18.18,5.32
20110310,000430,-12.83,-18.17,5.34
20110310,000435,-13.46,-18.16,4.7
20110310,000440,-14.73,-18.16,3.43
20110310,000445,-14.56,-18.15,3.59
20110310,000450,-12.79,-18.14,5.35
20110310,000455,-12.23,-18.13,5.9
20110310,000500,-13.24,-18.12,4.88
20110310,000505,-13.46,-18.11,4.65
20110310,000510,-12.41,-18.11,5.7
20110310,000515,-12.01,-18.1,6.09
20110310,000520,-12.79,-18.09,5.3
20110310,000525,-13.73,-18.08,4.35
20110310,000530,-14.03,-18.07,4.04
20110310,000535,-13.69,-18.06,4.37
20110310,000540,-13.11,-18.06,4.95
20110310,000545,-12.76,-18.05,5.29
20110310,000550,-12.73,-18.04,5.31
20110310,000555,-12.85,-18.03,5.18
20110310,000600,-13.06,-18.02,4.96
20110310,000605,-13.28,-18.01,4.73
20110310,000610,-13.05,-18.01,4.96
20110310,000615,-12.41,-18.0,5.59
20110310,000620,-12.27,-17.99,5.72
20110310,000625,-13.52,-17.98,4.46
20110310,000630,-15.08,-17.97,2.89
20110310,000635,-15.14,-17.96,2.82
20110310,000640,-13.44,-17.95,4.51
20110310,000645,-12.19,-17.94,5.75
20110310,000650,-12.51,-17.94,5.43
20110310,000655,-13.3,-17.93,4.63
20110310,000700,-13.48,-17.92,4.44
20110310,000705,-13.78,-17.91,4.13
20110310,000710,-14.73,-17.9,3.17
20110310,000715,-15.76,-17.89,2.13
20110310,000720,-16.11,-17.88,1.77
20110310,000725,-15.47,-17.88,2.41
20110310,000730,-13.93,-17.87,3.94
20110310,000735,-12.61,-17.86,5.25
20110310,000740,-12.99,-17.85,4.86
20110310,000745,-14.82,-17.84,3.02
20110310,000750,-15.68,-17.83,2.15
20110310,000755,-14.29,-17.82,3.53
20110310,000800,-12.14,-17.81,5.67
20110310,000805,-11.62,-17.8,6.18
20110310,000810,-12.67,-17.8,5.13
20110310,000815,-13.44,-17.79,4.35
20110310,000820,-13.19,-17.78,4.59
20110310,000825,-13.44,-17.77,4.33
20110310,000830,-14.72,-17.76,3.04
20110310,000835,-15.68,-17.75,2.07
20110310,000840,-15.52,-17.74,2.22
20110310,000845,-15.18,-17.73,2.55
20110310,000850,-15.57,-17.72,2.15
20110310,000855,-16.4,-17.71,1.31
20110310,000900,-16.63,-17.71,1.08
20110310,000905,-15.88,-17.7,1.82
20110310,000910,-15.33,-17.69,2.36
20110310,000915,-16.04,-17.68,1.64
20110310,000920,-16.82,-17.67,0.85
20110310,000925,-16.47,-17.66,1.19
20110310,000930,-16.12,-17.65,1.53
20110310,000935,-16.54,-17.64,1.1
20110310,000940,-16.16,-17.63,1.47
20110310,000945,-15.06,-17.62,2.56
20110310,000950,-15.47,-17.61,2.14
20110310,000955,-17.02,-17.6,0.58
20110310,001000,-16.72,-17.6,0.88
20110310,001005,-14.7,-17.59,2.89
20110310,001010,-14.04,-17.58,3.54
20110310,001015,-15.51,-17.57,2.06
20110310,001020,-16.73,-17.56,0.83
20110310,001025,-16.14,-17.55,1.41
20110310,001030,-14.64,-17.54,2.9
20110310,001035,-13.97,-17.53,3.56
20110310,001040,-14.89,-17.52,2.63
20110310,001045,-16.57,-17.51,0.94
20110310,001050,-17.21,-17.5,0.29
20110310,001055,-16.39,-17.49,1.1
20110310,001100,-15.63,-17.48,1.85
20110310,001105,-15.68,-17.47,1.79
20110310,001110,-15.47,-17.46,1.99
20110310,001115,-15.01,-17.45,2.44
20110310,001120,-15.97,-17.45,1.48
20110310,001125,-17.84,-17.44,-0.4
20110310,001130,-17.91,-17.43,-0.48
20110310,001135,-15.97,-17.42,1.45
20110310,001140,-14.77,-17.41,2.64
20110310,001145,-15.31,-17.4,2.09
20110310,001150,-16.02,-17.39,1.37
20110310,001155,-16.08,-17.38,1.3
20110310,001200,-16.24,-17.37,1.13
20110310,001205,-16.75,-17.36,0.61
20110310,001210,-16.88,-17.35,0.47
20110310,001215,-16.33,-17.34,1.01
20110310,001220,-15.76,-17.33,1.57
20110310,001225,-15.93,-17.32,1.39
20110310,001230,-16.38,-17.31,0.93
20110310,001235,-15.94,-17.3,1.36
20110310,001240,-14.36,-17.29,2.93
20110310,001245,-13.34,-17.28,3.94
20110310,001250,-14.34,-17.27,2.93
20110310,001255,-16.49,-17.26,0.77
20110310,001300,-17.8,-17.25,-0.55
20110310,001305,-17.36,-17.24,-0.12
20110310,001310,-16.08,-17.23,1.15
20110310,001315,-15.08,-17.22,2.14
20110310,001320,-14.62,-17.21,2.59
20110310,001325,-14.27,-17.2,2.93
20110310,001330,-14.08,-17.19,3.11
20110310,001335,-14.57,-17.18,2.61
20110310,001340,-15.37,-17.17,1.8
20110310,001345,-15.82,-17.16,1.34
20110310,001350,-15.92,-17.15,1.23
20110310,001355,-15.79,-17.14,1.35
20110310,001400,-15.08,-17.13,2.05
20110310,001405,-14.0,-17.12,3.12
20110310,001410,-13.16,-17.11,3.95
20110310,001415,-13.06,-17.1,4.04
20110310,001420,-14.08,-17.09,3.01
20110310,001425,-15.72,-17.08,1.36
20110310,001430,-16.05,-17.07,1.02
20110310,001435,-14.83,-17.06,2.23
20110310,001440,-14.45,-17.05,2.6
20110310,001445,-15.23,-17.04,1.81
20110310,001450,-14.7,-17.03,2.33
20110310,001455,-12.56,-17.02,4.46
20110310,001500,-11.34,-17.01,5.67
20110310,001505,-11.89,-17.0,5.11
20110310,001510,-12.86,-16.99,4.13
20110310,001515,-13.25,-16.98,3.73
20110310,001520,-12.72,-16.97,4.25
20110310,001525,-11.62,-16.96,5.34
20110310,001530,-11.21,-16.95,5.74
20110310,001535,-12.3,-16.94,4.64
20110310,001540,-13.61,-16.93,3.32
20110310,001545,-13.68,-16.92,3.24
20110310,001550,-13.22,-16.91,3.69
20110310,001555,-13.77,-16.9,3.13
20110310,001600,-15.0,-16.89,1.89
20110310,001605,-15.43,-16.88,1.45
20110310,001610,-14.84,-16.87,2.03
20110310,001615,-14.39,-16.86,2.47
20110310,001620,-14.79,-16.84,2.05
20110310,001625,-15.55,-16.83,1.28
20110310,001630,-15.51,-16.82,1.31
20110310,001635,-14.12,-16.81,2.69
20110310,001640,-12.49,-16.8,4.31
