20110310,000000,-8.33,-19.0,10.67
20110310,000005,-8.14,-19.0,10.86
20110310,000010,-7.98,-18.99,11.01
20110310,000015,-7.83,-18.99,11.16
20110310,000020,-7.7,-18.98,11.28
20110310,000025,-7.59,-18.98,11.39
20110310,000030,-7.49,-18.97,11.48
20110310,000035,-7.4,-18.97,11.57
20110310,000040,-7.33,-18.96,11.63
20110310,000045,-7.27,-18.96,11.69
20110310,000050,-7.22,-18.95,11.73
20110310,000055,-7.18,-18.95,11.77
20110310,000100,-7.16,-18.94,11.78
20110310,000105,-7.14,-18.94,11.8
20110310,000110,-7.13,-18.93,11.8
20110310,000115,-7.13,-18.92,11.79
20110310,000120,-7.13,-18.92,11.79
20110310,000125,-7.15,-18.91,11.76
20110310,000130,-7.17,-18.91,11.74
20110310,000135,-7.21,-18.9,11.69
20110310,000140,-7.26,-18.9,11.64
20110310,000145,-7.33,-18.89,11.56
20110310,000150,-7.42,-18.89,11.47
20110310,000155,-7.52,-18.88,11.36
20110310,000200,-7.65,-18.87,11.22
20110310,000205,-7.8,-18.87,11.07
20110310,000210,-7.97,-18.86,10.89
20110310,000215,-8.17,-18.86,10.69
20110310,000220,-8.39,-18.85,10.46
20110310,000225,-8.63,-18.85,10.22
20110310,000230,-8.9,-18.84,9.94
20110310,000235,-9.18,-18.83,9.65
20110310,000240,-9.48,-18.83,9.35
20110310,000245,-9.78,-18.82,9.04
20110310,000250,-10.11,-18.82,8.71
20110310,000255,-10.44,-18.81,8.37
20110310,000300,-10.79,-18.8,8.01
20110310,000305,-11.15,-18.8,7.65
20110310,000310,-11.51,-18.79,7.28
20110310,000315,-11.89,-18.79,6.9
20110310,000320,-12.27,-18.78,6.51
20110310,000325,-12.67,-18.78,6.11
20110310,000330,-13.07,-18.77,5.7
20110310,000335,-13.49,-18.76,5.27
20110310,000340,-13.91,-18.76,4.85
20110310,000345,-14.34,-18.75,4.41
20110310,000350,-14.77,-18.75,3.98
20110310,000355,-15.21,-18.74,3.53
20110310,000400,-15.65,-18.73,3.08
20110310,000405,-16.1,-18.73,2.63
20110310,000410,-16.55,-18.72,2.17
20110310,000415,-17.0,-18.72,1.72
20110310,000420,-17.45,-18.71,1.26
20110310,000425,-17.91,-18.7,0.79
20110310,000430,-18.36,-18.7,0.34
20110310,000435,-18.81,-18.69,-0.12
20110310,000440,-19.26,-18.68,-0.58
20110310,000445,-19.7,-18.68,-1.02
20110310,000450,-20.13,-18.67,-1.46
20110310,000455,-20.56,-18.67,-1.89
20110310,000500,-20.98,-18.66,-2.32
20110310,000505,-21.38,-18.65,-2.73
20110310,000510,-21.76,-18.65,-3.11
20110310,000515,-22.13,-18.64,-3.49
20110310,000520,-22.47,-18.63,-3.84
20110310,000525,-22.8,-18.63,-4.17
20110310,000530,-23.11,-18.62,-4.49
20110310,000535,-23.39,-18.62,-4.77
20110310,000540,-23.66,-18.61,-5.05
20110310,000545,-23.9,-18.6,-5.3
20110310,000550,-24.12,-18.6,-5.52
20110310,000555,-24.33,-18.59,-5.74
20110310,000600,-24.52,-18.58,-5.94
20110310,000605,-24.7,-18.58,-6.12
20110310,000610,-24.87,-18.57,-6.3
20110310,000615,-25.02,-18.56,-6.46
20110310,000620,-25.17,-18.56,-6.61
20110310,000625,-25.31,-18.55,-6.76
20110310,000630,-25.45,-18.55,-6.9
20110310,000635,-25.57,-18.54,-7.03
20110310,000640,-25.69,-18.53,-7.16
20110310,000645,-25.8,-18.53,-7.27
20110310,000650,-25.9,-18.52,-7.38
20110310,000655,-25.99,-18.51,-7.48
20110310,000700,-26.07,-18.51,-7.56
20110310,000705,-26.14,-18.5,-7.64
20110310,000710,-26.2,-18.49,-7.71
20110310,000715,-26.24,-18.49,-7.75
20110310,000720,-26.27,-18.48,-7.79
20110310,000725,-26.28,-18.47,-7.81
20110310,000730,-26.28,-18.47,-7.81
20110310,000735,-26.26,-18.46,-7.8
20110310,000740,-26.23,-18.45,-7.78
20110310,000745,-26.16,-18.45,-7.71
20110310,000750,-26.08,-18.44,-7.64
20110310,000755,-25.98,-18.43,-7.55
20110310,000800,-25.86,-18.43,-7.43
20110310,000805,-25.73,-18.42,-7.31
20110310,000810,-25.57,-18.41,-7.16
20110310,000815,-25.4,-18.4,-7.0
20110310,000820,-25.22,-18.4,-6.82
20110310,000825,-25.02,-18.39,-6.63
20110310,000830,-24.81,-18.38,-6.43
20110310,000835,-24.59,-18.38,-6.21
20110310,000840,-24.36,-18.37,-5.99
20110310,000845,-24.11,-18.36,-5.75
20110310,000850,-23.84,-18.36,-5.48
20110310,000855,-23.56,-18.35,-5.21
20110310,000900,-23.27,-18.34,-4.93
20110310,000905,-22.96,-18.34,-4.62
